268.75,468.8,382.0,0.0,144.0,58.5,199.81,252.71999999999997,0.0,0.0,299.7,203.5,346.0,389.60999999999996,334.88,0.0,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,264.29,229.59999999999997,0.0,307.43999999999994,106.72,227.48,0.0,305.04,332.12,154.10999999999999,0.0,283.08,223.64999999999998,0.0,253.26000000000002
0.0,468.8,391.55,265.05,144.0,52.0,199.81,252.71999999999997,233.24,71.10000000000001,299.7,203.5,346.0,389.60999999999996,0.0,136.48,0.0,102.2,150.92,191.43,402.59999999999997,0.0,477.05,177.1,348.75,92.0,278.2,229.59999999999997,416.95,307.43999999999994,106.72,0.0,0.0,305.04,332.12,210.15,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,251.1,156.0,45.5,199.81,243.35999999999999,219.52,71.10000000000001,299.7,203.5,346.0,0.0,0.0,127.94999999999999,231.92,102.2,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,250.38,0.0,416.95,0.0,93.38,227.48,0.0,305.04,332.12,154.10999999999999,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
0.0,468.8,0.0,223.2,156.0,58.5,199.81,0.0,246.96,86.9,0.0,203.5,346.0,0.0,0.0,136.48,231.92,102.2,150.92,191.43,0.0,339.6,477.05,177.1,348.75,92.0,250.38,229.59999999999997,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,0.0,154.10999999999999,116.13000000000001,283.08,223.64999999999998,465.83,0.0
268.75,468.8,391.55,237.14999999999998,156.0,78.0,0.0,252.71999999999997,0.0,79.0,299.7,203.5,0.0,389.60999999999996,334.88,136.48,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,229.59999999999997,416.95,307.43999999999994,93.38,227.48,0.0,305.04,332.12,210.15,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
0.0,468.8,391.55,265.05,156.0,71.5,199.81,252.71999999999997,246.96,0.0,299.7,203.5,0.0,389.60999999999996,0.0,136.48,0.0,122.64000000000001,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,229.59999999999997,416.95,307.43999999999994,66.7,227.48,0.0,305.04,0.0,154.10999999999999,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,0.0,132.0,52.0,0.0,252.71999999999997,233.24,0.0,299.7,0.0,346.0,0.0,334.88,136.48,231.92,153.3,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,278.2,229.59999999999997,416.95,307.43999999999994,120.06,0.0,200.20000000000002,0.0,332.12,182.13,116.13000000000001,272.96999999999997,223.64999999999998,465.83,0.0
0.0,468.8,391.55,223.2,156.0,78.0,199.81,252.71999999999997,233.24,0.0,299.7,0.0,346.0,389.60999999999996,334.88,136.48,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,0.0,416.95,307.43999999999994,106.72,227.48,200.20000000000002,0.0,0.0,196.14,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,251.1,156.0,65.0,199.81,252.71999999999997,0.0,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,127.94999999999999,231.92,122.64000000000001,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,146.74,0.0,200.20000000000002,305.04,0.0,210.15,0.0,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,265.05,156.0,71.5,199.81,0.0,219.52,79.0,299.7,0.0,346.0,389.60999999999996,334.88,0.0,231.92,112.42,150.92,191.43,0.0,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,133.4,227.48,200.20000000000002,305.04,332.12,168.12,0.0,283.08,223.64999999999998,0.0,253.26000000000002
268.75,468.8,391.55,237.14999999999998,156.0,65.0,199.81,252.71999999999997,246.96,0.0,299.7,203.5,346.0,389.60999999999996,334.88,119.41999999999999,231.92,102.2,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,332.12,154.10999999999999,0.0,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,144.0,0.0,199.81,0.0,246.96,0.0,0.0,203.5,346.0,389.60999999999996,0.0,0.0,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,0.0,229.59999999999997,416.95,0.0,133.4,0.0,200.20000000000002,0.0,0.0,182.13,0.0,0.0,223.64999999999998,0.0,253.26000000000002
268.75,0.0,0.0,237.14999999999998,156.0,52.0,199.81,0.0,219.52,63.2,0.0,203.5,0.0,389.60999999999996,334.88,127.94999999999999,231.92,112.42,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,0.0,250.38,0.0,0.0,307.43999999999994,133.4,227.48,200.20000000000002,305.04,332.12,196.14,0.0,283.08,0.0,465.83,253.26000000000002
268.75,468.8,391.55,237.14999999999998,156.0,58.5,199.81,252.71999999999997,219.52,79.0,299.7,203.5,346.0,389.60999999999996,334.88,145.01,231.92,143.08,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,120.06,0.0,200.20000000000002,0.0,332.12,154.10999999999999,0.0,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,209.25,156.0,58.5,199.81,252.71999999999997,219.52,86.9,299.7,203.5,346.0,389.60999999999996,0.0,119.41999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,250.38,229.59999999999997,416.95,307.43999999999994,120.06,227.48,0.0,305.04,332.12,196.14,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,237.14999999999998,168.0,65.0,199.81,252.71999999999997,246.96,79.0,0.0,203.5,346.0,389.60999999999996,334.88,127.94999999999999,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,0.0,0.0,416.95,307.43999999999994,133.4,0.0,200.20000000000002,305.04,332.12,224.16,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,265.05,132.0,52.0,199.81,0.0,192.08,79.0,299.7,0.0,0.0,0.0,334.88,136.48,231.92,153.3,150.92,191.43,402.59999999999997,0.0,477.05,0.0,348.75,92.0,0.0,229.59999999999997,416.95,0.0,120.06,227.48,200.20000000000002,305.04,0.0,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,144.0,58.5,199.81,252.71999999999997,219.52,0.0,299.7,203.5,346.0,389.60999999999996,334.88,136.48,0.0,143.08,150.92,191.43,402.59999999999997,339.6,477.05,0.0,0.0,0.0,264.29,229.59999999999997,416.95,307.43999999999994,106.72,227.48,0.0,305.04,332.12,210.15,116.13000000000001,283.08,223.64999999999998,465.83,0.0
268.75,468.8,391.55,223.2,144.0,71.5,199.81,252.71999999999997,233.24,71.10000000000001,0.0,203.5,346.0,0.0,334.88,127.94999999999999,231.92,153.3,150.92,191.43,402.59999999999997,339.6,477.05,0.0,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,120.06,0.0,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,0.0
268.75,468.8,391.55,0.0,132.0,52.0,199.81,252.71999999999997,233.24,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,110.88999999999999,231.92,112.42,150.92,191.43,402.59999999999997,339.6,0.0,177.1,348.75,82.8,278.2,0.0,0.0,307.43999999999994,160.07999999999998,227.48,200.20000000000002,0.0,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,237.14999999999998,156.0,58.5,0.0,252.71999999999997,178.36,71.10000000000001,299.7,203.5,346.0,0.0,0.0,136.48,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,278.2,229.59999999999997,416.95,0.0,93.38,227.48,200.20000000000002,305.04,332.12,224.16,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,0.0,0.0,168.0,65.0,199.81,252.71999999999997,0.0,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,127.94999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,264.29,0.0,416.95,307.43999999999994,93.38,0.0,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
0.0,468.8,391.55,237.14999999999998,180.0,65.0,199.81,0.0,246.96,86.9,299.7,203.5,346.0,389.60999999999996,334.88,119.41999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,332.12,196.14,116.13000000000001,283.08,223.64999999999998,0.0,253.26000000000002
0.0,468.8,391.55,251.1,180.0,52.0,0.0,252.71999999999997,233.24,79.0,0.0,203.5,346.0,389.60999999999996,0.0,136.48,231.92,122.64000000000001,0.0,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,0.0,229.59999999999997,416.95,307.43999999999994,133.4,227.48,0.0,305.04,332.12,182.13,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,144.0,0.0,199.81,252.71999999999997,233.24,79.0,299.7,0.0,346.0,389.60999999999996,334.88,0.0,231.92,102.2,150.92,191.43,402.59999999999997,339.6,477.05,0.0,348.75,0.0,278.2,0.0,416.95,307.43999999999994,106.72,227.48,200.20000000000002,305.04,332.12,182.13,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,209.25,156.0,45.5,199.81,0.0,233.24,86.9,299.7,0.0,346.0,389.60999999999996,334.88,136.48,231.92,0.0,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,73.6,278.2,229.59999999999997,416.95,307.43999999999994,120.06,227.48,0.0,0.0,332.12,154.10999999999999,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
0.0,468.8,391.55,237.14999999999998,180.0,58.5,199.81,0.0,246.96,0.0,299.7,0.0,346.0,389.60999999999996,0.0,136.48,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,133.4,0.0,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
0.0,468.8,391.55,251.1,0.0,0.0,199.81,252.71999999999997,219.52,0.0,0.0,203.5,0.0,389.60999999999996,334.88,127.94999999999999,231.92,112.42,150.92,0.0,402.59999999999997,339.6,477.05,0.0,348.75,0.0,0.0,229.59999999999997,416.95,307.43999999999994,120.06,227.48,200.20000000000002,305.04,332.12,154.10999999999999,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,168.0,65.0,199.81,252.71999999999997,233.24,0.0,299.7,203.5,346.0,0.0,0.0,136.48,231.92,132.86,150.92,191.43,402.59999999999997,339.6,0.0,177.1,348.75,0.0,0.0,229.59999999999997,0.0,307.43999999999994,120.06,227.48,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,0.0,465.83,253.26000000000002
268.75,468.8,382.0,237.14999999999998,168.0,52.0,199.81,0.0,192.08,63.2,299.7,203.5,0.0,389.60999999999996,0.0,136.48,231.92,143.08,0.0,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,278.2,0.0,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,0.0,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,237.14999999999998,156.0,71.5,199.81,0.0,246.96,79.0,0.0,203.5,346.0,389.60999999999996,0.0,0.0,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,250.38,229.59999999999997,0.0,307.43999999999994,133.4,227.48,200.20000000000002,0.0,332.12,168.12,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
0.0,0.0,391.55,223.2,0.0,65.0,199.81,252.71999999999997,260.68,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,0.0,231.92,122.64000000000001,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,93.38,227.48,200.20000000000002,305.04,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,156.0,65.0,199.81,252.71999999999997,192.08,79.0,0.0,0.0,346.0,389.60999999999996,334.88,136.48,0.0,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,264.29,229.59999999999997,416.95,307.43999999999994,106.72,0.0,200.20000000000002,305.04,332.12,154.10999999999999,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,144.0,65.0,199.81,252.71999999999997,246.96,79.0,299.7,203.5,346.0,389.60999999999996,334.88,119.41999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,0.0,106.72,227.48,200.20000000000002,305.04,0.0,196.14,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,0.0,0.0,0.0,71.5,199.81,243.35999999999999,246.96,86.9,0.0,203.5,346.0,0.0,334.88,0.0,231.92,122.64000000000001,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,278.2,229.59999999999997,0.0,307.43999999999994,120.06,227.48,200.20000000000002,305.04,0.0,210.15,0.0,283.08,223.64999999999998,465.83,0.0
268.75,0.0,391.55,237.14999999999998,144.0,58.5,199.81,0.0,0.0,0.0,299.7,0.0,346.0,389.60999999999996,334.88,0.0,231.92,102.2,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,0.0,416.95,307.43999999999994,120.06,227.48,200.20000000000002,0.0,0.0,196.14,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,168.0,65.0,199.81,252.71999999999997,192.08,79.0,0.0,0.0,346.0,389.60999999999996,0.0,127.94999999999999,231.92,122.64000000000001,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,0.0,0.0,416.95,307.43999999999994,160.07999999999998,0.0,200.20000000000002,0.0,332.12,182.13,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,209.25,144.0,52.0,0.0,252.71999999999997,205.8,79.0,0.0,203.5,346.0,389.60999999999996,334.88,136.48,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,264.29,229.59999999999997,416.95,307.43999999999994,120.06,227.48,0.0,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,382.0,0.0,156.0,78.0,199.81,0.0,246.96,86.9,299.7,203.5,346.0,389.60999999999996,0.0,145.01,231.92,143.08,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,73.6,264.29,229.59999999999997,416.95,307.43999999999994,93.38,0.0,0.0,0.0,332.12,196.14,116.13000000000001,0.0,223.64999999999998,0.0,253.26000000000002
268.75,468.8,382.0,251.1,0.0,58.5,199.81,252.71999999999997,246.96,79.0,0.0,203.5,346.0,389.60999999999996,0.0,119.41999999999999,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,64.39999999999999,264.29,0.0,416.95,307.43999999999994,120.06,227.48,200.20000000000002,305.04,332.12,210.15,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,0.0,156.0,71.5,199.81,252.71999999999997,233.24,0.0,0.0,203.5,346.0,389.60999999999996,334.88,145.01,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,106.72,227.48,0.0,305.04,0.0,196.14,0.0,0.0,223.64999999999998,0.0,253.26000000000002
268.75,468.8,391.55,0.0,120.0,58.5,0.0,252.71999999999997,246.96,55.300000000000004,0.0,0.0,346.0,0.0,334.88,145.01,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,278.2,229.59999999999997,0.0,307.43999999999994,106.72,227.48,200.20000000000002,0.0,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,237.14999999999998,120.0,52.0,0.0,252.71999999999997,219.52,0.0,0.0,203.5,346.0,0.0,334.88,127.94999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,0.0,229.59999999999997,416.95,0.0,0.0,227.48,0.0,0.0,332.12,210.15,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,168.0,71.5,199.81,0.0,192.08,86.9,299.7,203.5,346.0,0.0,334.88,127.94999999999999,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,0.0,348.75,82.8,264.29,229.59999999999997,416.95,307.43999999999994,106.72,227.48,200.20000000000002,305.04,332.12,140.1,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,168.0,45.5,199.81,252.71999999999997,0.0,0.0,0.0,203.5,346.0,0.0,334.88,145.01,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,250.38,0.0,416.95,0.0,133.4,227.48,200.20000000000002,305.04,332.12,154.10999999999999,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,251.1,168.0,0.0,199.81,252.71999999999997,246.96,79.0,299.7,203.5,346.0,389.60999999999996,0.0,145.01,0.0,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,264.29,229.59999999999997,416.95,307.43999999999994,146.74,0.0,200.20000000000002,0.0,332.12,154.10999999999999,0.0,283.08,223.64999999999998,465.83,253.26000000000002
0.0,0.0,391.55,0.0,168.0,45.5,199.81,252.71999999999997,219.52,79.0,0.0,203.5,0.0,389.60999999999996,334.88,0.0,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,278.2,0.0,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,332.12,182.13,116.13000000000001,0.0,223.64999999999998,0.0,253.26000000000002
268.75,468.8,0.0,223.2,156.0,58.5,199.81,252.71999999999997,0.0,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,110.88999999999999,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,0.0,348.75,92.0,250.38,229.59999999999997,416.95,307.43999999999994,133.4,0.0,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,251.1,168.0,39.0,0.0,252.71999999999997,0.0,0.0,299.7,0.0,0.0,0.0,334.88,136.48,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,250.38,0.0,416.95,307.43999999999994,120.06,227.48,0.0,305.04,332.12,182.13,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,209.25,144.0,58.5,199.81,252.71999999999997,164.64000000000001,79.0,299.7,203.5,346.0,389.60999999999996,0.0,0.0,0.0,143.08,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,73.6,236.47,229.59999999999997,416.95,307.43999999999994,133.4,227.48,0.0,305.04,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,382.0,237.14999999999998,144.0,58.5,0.0,252.71999999999997,219.52,79.0,299.7,203.5,346.0,0.0,0.0,0.0,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,229.59999999999997,416.95,307.43999999999994,146.74,0.0,200.20000000000002,0.0,332.12,0.0,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,168.0,71.5,199.81,252.71999999999997,0.0,86.9,299.7,203.5,346.0,0.0,0.0,136.48,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,82.8,264.29,229.59999999999997,416.95,307.43999999999994,133.4,227.48,200.20000000000002,305.04,332.12,182.13,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,251.1,144.0,45.5,199.81,252.71999999999997,205.8,86.9,299.7,0.0,346.0,389.60999999999996,0.0,145.01,0.0,122.64000000000001,150.92,0.0,402.59999999999997,339.6,477.05,0.0,348.75,92.0,264.29,0.0,416.95,307.43999999999994,146.74,0.0,200.20000000000002,305.04,332.12,210.15,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,156.0,65.0,199.81,0.0,246.96,79.0,299.7,203.5,0.0,0.0,334.88,136.48,231.92,122.64000000000001,150.92,191.43,0.0,339.6,477.05,177.1,348.75,92.0,264.29,0.0,416.95,307.43999999999994,133.4,0.0,0.0,305.04,332.12,168.12,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,265.05,156.0,65.0,199.81,0.0,205.8,79.0,299.7,203.5,346.0,389.60999999999996,334.88,136.48,231.92,112.42,150.92,191.43,402.59999999999997,0.0,477.05,177.1,348.75,92.0,278.2,0.0,416.95,307.43999999999994,120.06,227.48,200.20000000000002,305.04,332.12,126.09,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,120.0,52.0,199.81,0.0,178.36,79.0,299.7,203.5,346.0,389.60999999999996,0.0,136.48,231.92,91.98,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,120.06,227.48,0.0,0.0,0.0,182.13,0.0,283.08,223.64999999999998,465.83,0.0
268.75,468.8,391.55,0.0,180.0,71.5,0.0,0.0,219.52,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,145.01,231.92,0.0,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,278.2,229.59999999999997,416.95,307.43999999999994,80.03999999999999,227.48,200.20000000000002,305.04,332.12,196.14,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,251.1,180.0,45.5,0.0,0.0,0.0,86.9,299.7,203.5,346.0,0.0,334.88,145.01,231.92,132.86,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,0.0,229.59999999999997,416.95,307.43999999999994,146.74,227.48,200.20000000000002,305.04,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,237.14999999999998,0.0,71.5,199.81,252.71999999999997,219.52,79.0,299.7,203.5,346.0,0.0,334.88,119.41999999999999,231.92,122.64000000000001,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,278.2,229.59999999999997,416.95,307.43999999999994,66.7,227.48,200.20000000000002,305.04,332.12,0.0,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,180.0,58.5,0.0,252.71999999999997,0.0,86.9,299.7,203.5,0.0,389.60999999999996,334.88,119.41999999999999,231.92,122.64000000000001,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,0.0,416.95,307.43999999999994,0.0,227.48,200.20000000000002,305.04,332.12,210.15,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,223.2,144.0,65.0,0.0,0.0,219.52,86.9,299.7,0.0,346.0,0.0,0.0,136.48,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,0.0,229.59999999999997,416.95,307.43999999999994,93.38,227.48,0.0,305.04,0.0,0.0,0.0,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,237.14999999999998,168.0,52.0,199.81,252.71999999999997,192.08,79.0,299.7,203.5,346.0,389.60999999999996,334.88,136.48,231.92,122.64000000000001,150.92,191.43,0.0,339.6,477.05,177.1,348.75,0.0,264.29,229.59999999999997,0.0,307.43999999999994,120.06,227.48,0.0,305.04,332.12,182.13,0.0,283.08,223.64999999999998,0.0,253.26000000000002
268.75,468.8,391.55,237.14999999999998,144.0,52.0,199.81,0.0,205.8,71.10000000000001,299.7,203.5,346.0,389.60999999999996,0.0,127.94999999999999,231.92,132.86,150.92,0.0,402.59999999999997,339.6,477.05,177.1,348.75,0.0,278.2,229.59999999999997,416.95,307.43999999999994,133.4,0.0,200.20000000000002,305.04,332.12,182.13,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,265.05,156.0,65.0,199.81,252.71999999999997,219.52,71.10000000000001,0.0,203.5,346.0,0.0,334.88,145.01,231.92,143.08,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,133.4,227.48,0.0,305.04,332.12,224.16,116.13000000000001,283.08,223.64999999999998,465.83,0.0
0.0,0.0,382.0,237.14999999999998,180.0,58.5,199.81,252.71999999999997,260.68,63.2,0.0,203.5,0.0,389.60999999999996,0.0,0.0,231.92,81.76,150.92,191.43,0.0,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,120.06,227.48,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,0.0,391.55,251.1,168.0,52.0,0.0,0.0,205.8,0.0,0.0,203.5,346.0,389.60999999999996,334.88,119.41999999999999,231.92,132.86,0.0,191.43,0.0,339.6,477.05,177.1,348.75,92.0,0.0,229.59999999999997,416.95,307.43999999999994,106.72,227.48,200.20000000000002,305.04,332.12,196.14,116.13000000000001,283.08,223.64999999999998,465.83,0.0
268.75,468.8,391.55,223.2,0.0,45.5,199.81,252.71999999999997,233.24,71.10000000000001,299.7,203.5,0.0,389.60999999999996,0.0,0.0,0.0,81.76,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,264.29,229.59999999999997,416.95,307.43999999999994,133.4,227.48,200.20000000000002,305.04,332.12,168.12,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,265.05,168.0,71.5,199.81,252.71999999999997,219.52,71.10000000000001,299.7,203.5,346.0,389.60999999999996,0.0,119.41999999999999,231.92,112.42,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,0.0,0.0,229.59999999999997,416.95,307.43999999999994,133.4,227.48,200.20000000000002,0.0,332.12,210.15,116.13000000000001,0.0,223.64999999999998,465.83,253.26000000000002
268.75,468.8,391.55,0.0,168.0,58.5,199.81,0.0,0.0,0.0,0.0,203.5,0.0,389.60999999999996,334.88,127.94999999999999,231.92,143.08,150.92,0.0,402.59999999999997,339.6,477.05,0.0,348.75,0.0,0.0,229.59999999999997,416.95,307.43999999999994,120.06,227.48,200.20000000000002,305.04,0.0,196.14,116.13000000000001,0.0,0.0,465.83,253.26000000000002
268.75,468.8,391.55,223.2,0.0,58.5,199.81,252.71999999999997,0.0,71.10000000000001,299.7,203.5,346.0,389.60999999999996,334.88,0.0,231.92,143.08,150.92,191.43,402.59999999999997,339.6,477.05,177.1,348.75,92.0,250.38,0.0,416.95,307.43999999999994,93.38,227.48,200.20000000000002,305.04,332.12,0.0,116.13000000000001,283.08,223.64999999999998,465.83,253.26000000000002
